Group Code,PT Code,PR Code,School Name,Address,District,State,Pin Code,Phone,Email,Website,"Action
",Remark,Academic Year,Strength,Board Type,Session Start From,Minority Type,Saturday Status,Working Status 
,,PR29445,Infant Jesus' School,"J62F+FCW, Khajekalan, Tedhighat, Hajiganj, Patna, Bihar 800008",Patna,Bihar,800008, 0612 264 2560,x,x,Visit,,,,CBSE,,,,
,,PR29446,RPS Girls Public School,"SAGUNA MORE, Danapur - Khagaul Rd, Balaji Nagar, Danapur, Danapur Cantt., Patna, Bihar 801503",Patna,Bihar,801503,x,x,x,Visit,,,,CBSE,,,,
,,PR29447,St Joseph's Matriculation Higher Secondary School,"XXVC+VWW, Trichy Rd, Highways Colony, Coimbatore, Tamil Nadu 641018",Coimbatore,Tamil Nadu,641018,422 2302 443, info@josephs.com,https://www.josephs.ac.in/,Visit,,,,CBSE,,,,
,,PR29448,Vidya Bhooshan International School,"Vidya Bhooshan International School, 23/24, 91, Shiridi Sai Baba Layout, Byraveshwara Industrial Estate, Bengaluru, Karnataka 560091",Bengaluru,Karnataka,741235,X,X,X,Visit,,,,CBSE,,,,
,,PR29449,The Bandhan School,"Birnagar - Aranghata Rd, Arkhisma, West Bengal 741501",Nadia,West Bengal,741501,x,x,x,Visit,,,,CBSE,,,,
,,PR29450,Vidyanjali School,"D.NO:70-18-1/1, Vidyavan Campus, Sasikanthnagar, Kakinada, Andhra Pradesh 533003",kakinada,Andhra Pradesh,533003,x,x,x,Visit,,,,CBSE,,,,
,,PR29451,Akshara School,"NFCL TOWNSHIP, Kakinada, Andhra Pradesh 533003",kakinada,Andhra Pradesh,533003,x,x,x,Visit,,,,CBSE,,,,
,,PR29452,St Teresa school,"Sadopur, Greater Noida, Uttar Pradesh 203207",Noida,Uttar Pradesh,203207,70420833646,x,https://stteresaschool.co.in/,Visit,,,,CBSE,,,,
,,PR29453,SPICER HIGHER SECONDARY SCHOOL,"Aundh Rd, Phase 1, Siddarth Nagar Society, Ganeshkhind, Pune, Maharashtra 411067",Pune,Maharashtra,411067,x,x,x,Visit,,,,CBSE,,,,
,,PR29454,"Future Kids Global School, Rajahmundry ","Base Complex, 88-1-26, Kavalagoyya Road, near ONGC, Pidimgoyya, Rajamahendravaram, Andhra Pradesh 533107",Rajamahendravaram,Andhra Pradesh,533107,x,x,x,Visit,,,,CBSE,,,,
,,PR29455,"Trips International school, Rajahmundry ","3-1166 Gadallama Nagar Road Near Lotus National School Tripura Nagar, Rajamahendravaram, Andhra Pradesh 533107",Rajamahendravaram,Andhra Pradesh,533107,x,x,x,Visit,,,,CBSE,,,,
,,PR29456,Oakwood School,"Bijapuri township, DIWANCHERUVU, Rajamahendravaram, Andhra Pradesh 533353",Rajamahendravaram,Andhra Pradesh,533353,x,x,x,Visit,,,,CBSE,,,,
,,PR29457,Delhi Public school Rajahmundry ,"Usha Greens Campus, Diwancheruvu, Rajamahendravaram, Andhra Pradesh 533353",Rajamahendravaram,Andhra Pradesh,533107,x,x,x,Visit,,,,CBSE,,,,
,,PR29458,Patnacity Central School,"H6PF+6FG, Mahadeo Sthan, Darshan Vihar, Near Bypass, Begampur, Patna, Bihar 800009",Patna,Bihar,800009,x,x,x,Visit,,,,CBSE,,,,
,,PR29459,Grassroots Global Early Years," park, 172 B, Children's Park, 172 B Children's Park, C-172, Boring Rd, opp. S.K Puri, Sri Krishna Puri, Patna, Bihar",Patna,Bihar,800001,x,x,x,Visit,,,,CBSE,,,,
,,PR29460,SD Adarsh Public School,"F26J+7R6, Road, Roshan Pura, Gurugram, Haryana 122001",Gurugram,Haryana,122001,x,,x,Visit,,,,CBSE,,,,
,,PR29461,Shiksha Niketan High School,"Baldwin Academy Rd, Narayan Nagar, Paijawa, Patna, Bihar 800009",Patna,Bihar,800009,x,x,x,Visit,,,,CBSE,,,,
,,PR29462,Little Flower School ,"M45M+V67, Mirzapur Nimauli, Uttar Pradesh 224202",Ambedkar Nagar,Uttar Pradesh,224202,x,x,x,Visit,,,,CBSE,,,,
,,PR29463,Global Achievers School," near Moshi Toll Plaza, Gaikwad Vasti, Moshi, Pimpri-Chinchwad, Maharashtra 411070",Pune,Maharashtra,411070,x,x,x,Visit,,,,CBSE,,,,
,PT2328,PR29464,Navyug English Medium School," 85RW+C37, 5, Sama Rd, Behind Abhipushpam flats, Anandvan society, sama, Chanakyapuri Society, Raghuvir Nagar, Anandvan Society, New Sama, Vadodara,",Vadodara,Gujarat,390008,X,X,X,Visit,,,,CBSE,,,,
,,PR29465,Jai Parvati Global School,"State Highway 57, Delhi - Saharanpur Rd, Ramala, Uttar Pradesh 250623",Ramala,Uttar Pradesh,250623,x,x,x,Visit,,,,CBSE,,,,
,,PR29466,Mother's Pride Sr. Sec. School,"KH. NO. 202, Main Road, Data Ram Tyagi Enclave, Block A, Village, Burari, Delhi, 110084",North Delhi,Delhi,110084,x,x,x,Visit,,,,CBSE,,,,
,,PR29467,Suraj Smart School ,"Jaipur - Jhunjhunu Bypass Rd, Palsana, Sikar, Rajasthan 332402",Sikar,Rajasthan,332402,x,x,x,Visit,,,,CBSE,,,,
,,PR29468,DIPS Institute of Management & Technology," Jalandhar Rd, Ramneek Avenue, Nurpur, Jalandhar, Punjab 144008",Jalandhar,Punjab,144008,x,x,x,Visit,,,,CBSE,,,,
,,PR29469,Sarwa Mangal School,"next to Metro Hospital, Amit Nagar, BSNL Colony, Harni, Vadodara, Gujarat 390022",Vadodara,Gujarat,390022,x,x,x,Visit,,,,CBSE,,,,
,,PR29470,Akshar Public School (APS),"Sevasi - Canal Rd, beside Talav, Gokul Nagar, Vadodara, Gujarat 391101",Vadodara,Gujarat,391101,"081414 76116, 081414 87116",X,https://www.aksharpublicschool.com/,Visit,,,,CBSE,,,,
,,PR29471,Azad Public School,"9RHJ+WW2, Azad Nagar, Laxmi Nagar, Bulandshahr, Uttar Pradesh 203002",Bulandshahr,Uttar Pradesh,203002,x,x,x,Visit,,,,CBSE,,,,
,,PR29472,Arya Academy International School,"Maharaja Agrasen Marg, Laxman Vihar Colony, Civil Lines South, Muzaffarnagar, Uttar Pradesh 251001",South,Uttar Pradesh,251001,,,,Visit,,,,CBSE,,,,
,,PR29473,Sarwa Mangal School," 86P8+896 lack, opp. Harni, near Airport Road, Shyam Nagar, Harni, Vadodara, Gujarat 390022",Vadodara,Gujarat,390022,x,x,x,Visit,,,,CBSE,,,,
,,PR29474,Sanskriti International School Shamli,"7 km from, Bantikhera, Muzzafranagar, Road, Uttar Pradesh 251305",Shamli,Uttar Pradesh,251305,x,x,x,Visit,,,,CBSE,,,,
,,PR29475,ABDUL SALAM RAFI RESIDENTIAL SENIOR SECONDARY SCHOOL ,"Affiliated to CBSE, New Delhi No. 930171) Nettayam, Thiruvananthapuram - 695 013",Trivandrum,Kerala,695013,x,x,x,Visit,,,,CBSE,,,,
,,PR29476,Fertilizer Public School,"Kribhco Shyam Nagar, Road, Piprola, Jalalabad, Uttar Pradesh 242223",Shahjahanpur,Uttar Pradesh,242223,x,x,x,Visit,,,,CBSE,,,,
,,PR29477,Amarpati Lions Citizens Public School,"Eastern Bypass, Bholanath Para, Ghogomali, Siliguri, West Bengal 734001",Siliguri,West Bengal,734001,x,x,x,Visit,,,,CBSE,,,,
,,PR29478,Maharaja Hanwant Sainik School ,"7X45+P2X, Vijay Nagar, Jodhpur, Rajasthan 342014",Jodhpur,Rajasthan,342014,x,x,x,Visit,,,,CBSE,,,,
,,PR29479,IB School,"5th Mile Stone, Gohana Road, Rohtak - Haryana INDIA 124001",Rohtak,Haryana,124001,x,x,x,Visit,,,,CBSE,,,,
,,PR29480,Sri Krishna Pranami Vidya Niketan,"Ward 40 Shiv Mandir Rd, Behind, Pranami Mandir Rd, Haidar Para, Siliguri, West Bengal 734001",Siliguri,West Bengal,734001, 0353 264 0736,skpvn56047@yahoo.com,https://www.skpvn.org/,Visit,,,,CBSE,,,,
,,PR29481,Sandeepani Niketan English High School,"AECS Layout, Raj Mahal Vilas 2nd Stage, Sanjayanagara, Bengaluru, Karnataka 560094",Bengaluru,Karnataka,560094,x,x,x,Visit,,,,CBSE,,,,
,,PR29482,A.A. PUBLIC SCHOOL," No:17, 8, Andiappan Gramani Street, Pudumanaikuppam, Royapuram, Chennai, Tamil Nadu",Chennai,Tamil Nadu,600013,X,X,X,Visit,,,,CBSE,,,,
,PT2066,PR29483,Baby World Preschool," opposite Smt. L.B. Joshi English High School, next to Jain Mandir, Rajlaxmi Complex, Kalher, Bhiwandi, Maharashtra 421302",Thane,Maharashtra,421302,X,X,X,Visit,,,,CBSE,,,,
,,PR29484,Gem School," No:81 7th Cross Road R.T.Nagar, Patel Muniyappa Layout, Vishwanatha Naganahalli, RT Nagar, Bengaluru, Karnataka 560032",Bengaluru,Karnataka,560032,x,x,x,Visit,,,,CBSE,,,,
,,PR29485,CNI Bhawan,"16, Pandit Pant Marg,
Sansad Marg Area,
New Delhi â€“ 110001",Sansad Marg,Delhi,110001,x,x,x,Visit,,,,CBSE,,,,
,PT2187,PR29486,St.Joseph's English Medium School,"Pazhookkara, Annalloor, Kerala 680731",Thrissur,Kerala,680731,x,x,x,Visit,,,,CBSE,,,,
,,PR29487,Lemer Public School," NH 17, Triprayar, Kerala 680566",Thrissur,Kerala,680566,x,x,x,Visit,,,,CBSE,,,,
,,PR29488,HHFMC Public School," HHMC Edu Campus, Palej-Valan Road Opp Valan Hospital, Makan, Ta, Dist, Karjan, Gujarat 392220",Karjan,Gujarat,392220,x,x,x,Visit,,,,CBSE,,,,
,,PR29489,Dr Apj Educational Consultancy And APJM Educational Consultancy," 3, rd floor, C-36, 2nd Ave, above KIA motors, Bharathi Colony, Tirumaniamman Nagar, Anna Nagar, Chennai, Tamil Nadu 600040",Chennai,Tamil Nadu,600040,x,x,x,Visit,,,,CBSE,,,,
,,PR29490,The Asters School,"1165-P, Block C, Uday Nagar, Sector 45, Gurugram, Haryana 122003",Gurugram,Haryana,122003,x,x,x,Visit,,,,CBSE,,,,
,,PR29491,B V Bhavan's Rajaji Vidyashram,"6, Kilpauk Garden Road, Davidpuram, Kilpauk, Chennai, Tamil Nadu 600010",Chennai,Tamil Nadu,600010,x,x,x,Visit,,,,CBSE,,,,
,,PR29492,Poorna Vidyalayaa," 263V+8Q3, Kugaiyanallore, Tamil Nadu 632515",Chennai,Tamil Nadu,632515,0416 - 2905801,poornavidyalaya@gmail.com,https://poornavidyalayaa.in/contact-us/,Visit,,,3000,CBSE,,,,yes
,,PR29493,st thomas school," 95FF+CF5, Handia, Jogapur, Uttar Pradesh 221503",Prayagraj,Uttar Pradesh,221503,X,X,X,Visit,,,2000,CBSE,,,,
,,PR29494,Nav Prayag Public School,"Grand Trunk Rd, Mungraw, Handia, Uttar Pradesh 221503",Prayagraj ,Uttar Pradesh,221503, 078811 67167,x,x,Visit,,,,CBSE,,,,
,,PR29495,Neo Dale Secondary School,"G34C+5WJ, Thiruvananthapuram - Neyyar Dam Rd, Killy, Kattakkada, Kerala 695572",kattakkada,Kerala,695572,x,x,x,Visit,,,,CBSE,,,,
,,PR29496,Max Muller English School,"No.173/1 3rd Main, Magadi Main Rd, HVR Layout, Bengaluru, Karnataka 560079", Bengaluru,karnataka,560079,x,x,https://maxmullerhighschool.com/,Visit,,,,CBSE,,,,
,,PR29497,Subodh Global School,"Road, Ajmer Road, near Bad ke Balaji, Dhankia, Jaipur, Rajasthan",jaipur,Rajasthan,302042,x,x,x,Visit,,,,CBSE,,,,
,PT2408,PR29498,Jawahar Vidya Bhavan English Medium School,"FX73+PF4, Konchiravila, Manacaud, Thiruvananthapuram, Kerala 695009",Thiruvananthapuram,Kerala,695009,x,x,x,Visit,,,,CBSE,,,,
,,PR29499,krishna international school,"Kanwar Path, Sal Nagar, Sai nagar, Moradabad, Mugalpur Urf Aghwanpur Mustahk, Uttar Pradesh 244504",Mustak,Uttar Pradesh,244504,x,x,x,Visit,,,,CBSE,,,,
,,PR29500,St Xavier's Inter College," 8GFG+HJP, BHEL Area, Jhansi, Khailar, Uttar Pradesh 284120",Khailar,Uttar Pradesh,284120,x,x,x,Visit,,,,CBSE,,,,
,,PR29500,"St. Xavier's High School, Robertsganj"," M3M8+MQX, Tagore Nagar, Robertsganj, Uttar Pradesh 231216",Robertsgari,Uttar Pradesh,231216,05444 222 163,x,x,Visit,,,,CBSE,,,,
,,PR29502,Sadhu Vaswani Gurukul,"GXRP+4VH, Manjari Khurd, Maharashtra 412307",Pune,Maharashtra,412307,020-69026701,sadhuvaswanigurukul@gmail.com,https://www.sadhuvaswanigurukul.in/,Visit,,,,CBSE,,,,
,,PR29503,Gurukul Grand Union High School & Jr.College,"Near Mohan Puram, Ambernath East, Kansai Section, Maharashtra 421501",thane,Maharashtra,421501,x,x,x,Visit,,,,CBSE,,,,
,,PR29504,Fatima High School and Junior College Ambernath,"657R+GHW, Housing Board Colony, Ambernath, Maharashtra 421505",thane,Maharashtra,421501,x,x,x,Visit,,,,CBSE,,,,
,,PR29505,Stella Maris Convent School," 738J+49W, Lal Diggi Rd, Civil Line, Sultanpur, ",Sultanpur,Uttar Pradesh,228001,x,x,x,Visit,,,,CBSE,,,,
,,PR29506,Maria's Day School,"4 Ramrajatala RLY STATION, Ramrajatala, Howrah, West Bengal 711112",Howrah,West Bengal,711112,3326375265,x,x,Visit,,,,Icse,,,,
,,PR29507,Vanita Vishram," 5RM6+V5V, Near Kalyan Apartment, Athwa Gate, Surat, Gujarat",surat,Gujarat,395001,x,x,x,Visit,,,,CBSE,,,,
,,PR29508,Maria's Day School," 7/23, Tulsi Mitra Garden Ln, Shibpur, Howrah, West Bengal 711102",Howrah,West Bengal,711102,033 2637 4510,x,https://marias.co.in/,Visit,,,,Icse,,,,
,,PR29509,Rasiklal M Dhariwal Public School," Bhuwana Bypass, near ESIC Hospital, Chitrakoot Nagar, Udaipur, Rajasthan 313001",Udaipur,Rajasthan,313001,9414166391,udaipur@rediffmail.com,https://rmdps.com/contact/,Visit,,,,CBSE,,,,
,,PR29510,Delhi Public School Roorkee ,"Dehradun Road, opp. Power Grid, Puhana, Roorkee, Uttarakhand 247667",Roorkee,Uttarakhand,247667,9997748700,X,X,Visit,,,,CBSE,,,,
,,PR29511,Mariaâ€™s Day School,"H77G+92G, Andul Rd, Shantinagar North, Vidyasagar Pally, Podara, Mourigram, Howrah, West Bengal 711109",Howrah,West Bengal,711109, 033 2644 2227,x,x,Visit,,,,CBSE,,,,
,,PR29512,The Espee Global School," WR4Q+MF3, National Highway 73, Puhana, Uttarakhand 247667",Roorkee,Uttarakhand,247667,x,x,x,Visit,,,,CBSE,,,,
,,PR29513,G.D Goenka Public School,"Haridwar Rd, opposite Montfort School, Roorkee, Belrisalhapur, Uttarakhand 247667",Roorkee,Uttarakhand,247667,x,x,x,Visit,,,,CBSE,,,,
,,PR29514,Apeejay School,"65, Gurudwara Rd, Neb Sarai, Block J, Saket, New Delhi, Delhi 110017",Saket ,Delhi,110017,x,x,x,Visit,,,,CBSE,,,,
,PT0776,PR29515,Udaya Public School,"Amanigunj, Faizabad",Ayodhya,Uttar Pradesh,224001,x,x,x,Visit,,,,CBSE,,,,
,,PR29516,Nelsons High School," Sardar Kunj Society, Nehru Chamber Shahpur Bahai Centre, Makubhai Sheth Marg, Old City, Shahpur, Ahmedabad, Gujarat 380001",Ahmedabad,Gujarat,380001,x,x,x,Visit,,,,CBSE,,,,
,,PR29517,Medicaps School of Excellence,"SC-2, Sector B, Scheme No 140, Indore, Madhya Pradesh 452016",Indore,Madhya Pradesh,452016,"7773873330, 7773873331, 7773873332",info@mseindore.org,https://www.mseindore.org/contact-us/,Visit,,,,CBSE,,,,
,,PR29518,Eraya Royals School,"RWGV+M4C, Malwa County, Manglaya Sadak, Rahu Khedi, Indore, Madhya Pradesh 453771",Indore,Madhya Pradesh,453771,X,X,X,Visit,,,,CBSE,,,,
,,PR29519,Apex Academy || Best English medium School in Purba Medinipur,"5XCW+2R, Madhya Hingli, Mahishadal, West Bengal 721628",Indore,Madhya Pradesh,721628,X,X,X,Visit,,,,CBSE,,,,
,,PR29520,Scholars Home School,"153, Rajpur Rd, Malsi, Dehradun, Uttarakhand 248009",Dehradun,Uttarakhand,248009,x,x,x,Visit,,,,CBSE,,,Open on 2nd and 4th Saturday,
,,PR29521,The Assembly of God Church School,"Near, Helipad Rd, Haldia, West Bengal 721607",Haldia,West Bengal ,721607,x,x,x,Visit,,,,CBSE,,,,
,,PR29522,The Junior Study," Lakshmi Vilas, Ambamata, Udaipur, Rajasthan 313004",Udaipur,Rajasthan,313004,x,x,x,Visit,,,,,,,,
,,PR29523,St. Teresa Vidya Deep Sr. Sec. School,"Sector 12, Sector 14, Savina, Udaipur, Gordhan Vilas Rural, Rajasthan 313001",Udaipur,Rajasthan,313001,x,x,x,Visit,,,,,,,,
,,PR29524,MDS Public School,"MDS Rd, Shanti Nagar, Sector 3, Udaipur, Rajasthan 313002",Udaipur,Rajasthan,313002,x,x,x,Visit,,,,,,,,
,,PR29525,Sun Valley Montessori Play School,"Dalanwala, Dehradun, Uttarakhand 248001",Dehradun,Uttarakhand,248001,x,x,x,Visit,,,,,,,,
,,PR29526,"St. Paul's Sr. Sec. School, Mala Road","6V4J+CPC, Mala Rd, Arjunpura, Kota, Rajasthan 324002",Kota,rajasthan,342002,x,x,x,Visit,,,,,,,,
,,PR29527,"Lil Pro | Best Montessori Playschool In Banjarawala, Dehradun","Kedarpur Village Rd, Banjarawala, Dehradun, Uttarakhand 248121",Dehradun,Uttarakhand,248121,x,x,https://lilpro.in/,Visit,,,,,,,,
,,PR29528,National Center for Excellence ,"154/1, VIJAY KIRAN KNOWLEDGE PARK, 5th Main Rd, Malleshpalya, Bengaluru, Karnataka 560075",Bengaluru,Karnataka,560075,x,x,x,Visit,,,,,,,,
,,PR29529,SH Kharawala / AES AG SCHOOL,"G. School A. E. S. â€“ A, University Rd, opp. Dada Saheb Flat, Navrangpura, Ahmedabad, Gujarat 380009",Ahmedabad,Gujarat,380009,x,x,x,Visit,,,,,,,,
,,PR29530,Pestle Weed College Dehradun,"93VG+78C, Mussoorie, Diversion Road, Dehradun, Uttarakhand 248009",Dehradun,Uttarakhand,248009,x,x,x,Visit,,,,,,,,
,,PR29531,"Geetanjali International School, Bengaluru","3PGQ+3M, Bengaluru, Karnataka 562129, Bengaluru, Karnataka 560049",Bengaluru,Karnataka,560049,x,x,x,Visit,,,,,,,,
,,PR29532,Sri Guru Harkrishan Public School,"9CC6+VVG, Urban Estate, Kapurthala, Punjab 144601",Kapurthala,Punjab,144601,9781094999,sghps.kpt2022@gmail.com,https://sghpskapurthala.edu.in/,Visit,,,,CBSE,,,,
,,PR29533,Asian Global School," opposite Param 22, TP - 44, Chandkheda, Ahmedabad, Gujarat 382424",Ahmedabad,Gujarat,382424,x,x,x,Visit,,,,CBSE,,,,
,,PR29534,NES National Public School,"40 feet, Internal Road, off Agarwal Road, behind NES International School, Silver Birch Society, Veena Nagar, Mulund West, Mumbai, Maharashtra 400082",Mumbai,Maharashtra,400082, 080 2340 4465,x,x,Visit,,,,CBSE,,,,
,,PR29535,Chandausi Public School," FQ59+2P2, Sangam Vihar, MDR 69W, Chandausi, Uttar Pradesh 244412",Chandausi,Uttar Pradesh,244412,,x,x,Visit,,,,CBSE,,,,
,,PR29536,New Sattyam Academy,"CQRH+48W, Kaithal Gate, Bhram Bazaar, Chandausi, Uttar Pradesh 244412",Chandausi,Uttar Pradesh,244412,x,x,x,Visit,,,,CBSE,,,,
,,PR29537,Silver Bells Secondary School,"6W73+2HG, Arpan Vihar, Sogariya Link Road, Kota, Rajasthan 324002",Kota,Rajasthan,324002,x,x,x,Visit,,,,,,,,
,,PR29538,Silver Bells School,"New Post Office Rd, opposite Nanak Tower, Bhimganj Mandi, Kota, Rajasthan 324002",Kota,Rajasthan,324002,x,x,x,Visit,,,,,,,,
,,PR29539,Sunrise Navi International,"Bone mill, Bus Stop, Hesarghatta Rd, Bagalakunte, Bengaluru, Karnataka 560073",Bengaluru,karnataka,560073,9731548822,frontdesk@sunrisenis.com,https://sunrisenis.com/,Visit,,,,,,,,
,,PR29540,Chain Of Dips Institutions," 5th, City Square Building, Mall, Namdev Chowk, Sehdev Market, Jalandhar, Punjab 144001",Jalandhar,Punjab,144001,x,x,x,Visit,,,,CBSE,,,,
,,PR29541,The New Era Public School," Hazaryana, Bada Gaon Gate Rd, Purana Sahar, Jhansi, Uttar Pradesh 284002",Jhansi ,Uttar Pradesh,284002,x,x,x,Visit,,,,CBSE,,,,
,,PR29542,Doon Public School,"Nehru Road, Shantipuram, Baraut, Uttar Pradesh 250611",Baraut,Uttar Pradesh,250611,X,X,X,Visit,,,,CBSE,,,,
,,PR29543,SD Public School,"C7PW+CWV, SH 57, Lilon, Shamli, Uttar Pradesh 247776",Shamli,Uttar Pradesh,247776,x,x,x,Visit,,,,CBSE,,,,
,,PR29544,JIA Little flower," 01, Manickam Nagar, Manikam Nagar, Kundrathur, Tamil Nadu 600069",Kanchipuram,Tamil Nadu,600069,x,x,x,Visit,,,,CBSE,,,,
,,PR29545,DTEA SR SEC SCHOOL ,"H6JP+28X, near barapullah, Jawaharlal Nehru Stadium, Lodi Colony, New Delhi, Delhi 110003",New Delhi,Delhi,110003,x,x,x,Visit,,,,CBSE,,,,
,,PR29546,Florence Dale Public School,"G8W4+C8M, Garhi Pukhta, Uttar Pradesh 247776",Shamli,Uttar Pradesh,247776,x,x,x,Visit,,,,CBSE,,,,
,,PR29547,St.xavier's School,"7X7W+J74, Silvassa, Dadra and Nagar Haveli and Daman and Diu 396230",Silvassa,Haveli and Daman,396230, 76240 72808,xaviersfx@rediffmail.com,http://stxavierssilvassa.com/,Visit,,,,CBSE,,,,
,,PR29548,St. Joseph's Convent High School,"9, Burr Rd, Khadki, Pune, Maharashtra 411003",Pune,Maharashtra,411003,7588070614,josephkirkee@gmail.com,https://stjosephsgirlskhadki.com/index.php?main=Contact&id=Contact,Visit,,,,CBSE,,,,
,,PR29549,"Army Public School, Khadki","HV2C+C9V, Deccan College Rd, Yerawada, Pune, Maharashtra 411006",Pune,Maharashtra,411006, 020 2668 3454,X,X,Visit,,,,CBSE,,,,
,,PR29550,"The Advent School, Haridwar","Jamalpur Rd, Jagjeetpur, Jamalpur Kalan, Uttarakhand 249408",Jamalpur,Uttarakhand,249408,9997818555,principal@theadventschool.org,https://www.theadventschool.org/,Visit,,,,CBSE,,,,
,,PR29551,Holy Ganges Public School,"W35X+WP3, Sarai road ,Jwalapur, Uttarakhand 249407",Jwalapur,Uttarakhand,249207,"7520906149 ,9359259564",holygangesschool@gmail.com,,Visit,,,,CBSE,,,,
,,PR29552,Apollo international school Paldi vasna,"2H52+6R8, Yogeshwarnagar Society, Bhatta, Paldi, Ahmedabad, Gujarat 380007",Ahmedabad,Gujarat,380007,x,x,x,Visit,,,,CBSE,,,,
,,PR29553,National Public School,"79/2 , 79/3, main road, Mandur, Bommenahalli, Bengaluru, Karnataka 560049",Bengaluru,Karnataka,560049,x,x,x,Visit,,,,CBSE,,,,
,,PR29554,Acharyakulam Haridwar,"Acharyakulam Haridwar Patanjali Yogpeeth Phase - I Delhi, National Highway, Bahadarabad, Uttarakhand 249405",Bahadarabad,Uttarakhand,249405, 089548 90253,x,x,Visit,,,,CBSE,,,,
,,PR29555,St. Anjani's Public School," F-Block, Mandir Marg, Sector 3, Block F, Rajajipuram, Lucknow, Uttar Pradesh 226017",Lucknow,Uttar Pradesh,226017,x,x,x,Visit,,,,CBSE,,,,
,,PR29556,Shivedale School," Sector 1, BHEL Township, Haridwar, Uttarakhand 249403",Haridwar,Uttarakhand,249403,8979000022,shivedaleschoolbhel@gmail.com,https://shivedaleschoolbhel.com/,Visit,,,,CBSE,,,,
,,PR29557,Flying Birds School,"Om Sai Bunglow, Pre primary Unit, Shankar Saha Society, Shiv Colony, Ambegaon Budruk, Pune, Maharashtra 411046",Pune,Maharashtra,411046,x,x,x,Visit,,,,CBSE,,,,
,,PR29558,Oxford International Public School," RIICO Railway Overbridge, Near, New Sanganer Rd, opposite of Sparsh Hospital, Tirupathi Balaji Nagar, Sanganer, Jaipur, Rajasthan 302029",Jaipur,Rajasthan,302029,9887057039, oxfordip_school@hotmail.com,https://oxfordips.com/contact/,Visit,,,,CBSE,,,,
,,PR29559,Abhinav Public School,"Pitampura Marg, Block CU, Ranikhet, Pitampura, New Delhi, Delhi, 110034",New Delhi,Delhi,110034,x,x,https://abhinavpublicschool.com/,Visit,,,,CBSE,,,,
,,PR29560,Vishwanath Academy ,"Sector M-1,Parag Dairy Road,Aashiana,Lucknow-226012",Lucknow,Uttar Pradesh,226012,9695660388,vna.aashiana@gmail.com,https://vishwanathacademy.com/,Visit,,,,CBSE,,,,
,,PR29561,Oxford International Academy," Maharana Pratap Marg, Gandhipath, Shankar Vihar, Vaishali Nagar, near Karni Palace, Jaipur, Rajasthan 302034",Jaipur,Rajasthan,302034,x,oxfordinternationalacademy@gmail.comh,https://oxfordinternationalacademy.in/contact-us.php,Visit,,,,CBSE,,,,
,,PR29562,St.Mary's Convent Sr.Sec.School,"CJWV+V8P, Nasirabad Rd, Vivekanand Marg, Ajmer, Rajasthan 305001",Ajmer,Rajasthan,305001,x,x,x,Visit,,,,CBSE,,,,
,,PR29563,St Francis School," CJVW+R63 Circle, Near St. Paul School, Alwar Gate, Ajmer - Nasirabad Rd, Nagra, Ajmer, Rajasthan 305001",Ajmer,Rajasthan,305001,x,x,x,Visit,,,,CBSE,,,,
,,PR29564,Gyan Vidyapeeth School,"State Highway 20, Near Kalupur Chungi, Old Rohtak Rd, Sector 25, Sonipat, Haryana 131001",Sonipat,Haryana,131001,x,x,x,Visit,,,,CBSE,,,,
,,PR29565,BN Public School,"C73G+P3F, Badkhal Ext, Sainik Colony, Badkhal Village, Faridabad, Haryana 121004",Faridabad,Haryana,121004,0129 241 4015,x,x,Visit,,,,CBSE,,,,
,,PR29566,GCRG International School,"Parvatpur, Chandrika Devi Rd, Bakshi Ka Talab, Lucknow, Uttar Pradesh 226202",Lucknow ,Uttar Pradesh,226202,x,x,x,Visit,,,,CBSE,,,,
,,PR29567,Brilliants Valley International Residential School," Arya Ediga Samsthana Trust, Bangalore - Mangalore Hwy, Solur, Tubarapalya, Karnataka 562127",Kunigal,Karnataka,562127,x,x,x,Visit,,,,CBSE,,,,
,,PR29568,Maxfort School Dwarka," Sector 7 Service Rd, Sector 7 Dwarka, Dwarka, New Delhi, Delhi, 110075",New Delhi,Delhi,110075,x,x,x,Visit,,,,CBSE,,,,
,,PR29569,Delhi Public School Dwarka,"Phase I, Dwarka Sector-3, Dwarka, New Delhi, Delhi, 110078",New Delhi,Delhi,110078,x,x,x,Visit,,,,CBSE,,,,
,,PR29570,Basava International School,"Site-1, Sector 23, New Delhi, Delhi 110077",New Delhi,Delhi,110077,x,x,x,Visit,,,,CBSE,,,,
,,PR29571,"Apeejay School, Kharghar"," Apeejay School, Node, Sector 21, Kharghar, Navi Mumbai, Maharashtra 410210",Navi Mumbai,Maharashtra,410210,x,x,x,Visit,,,,CBSE,,,,
,,PR29572,Sarvottam International School Greater Noida West,"Plot No. 6, Greater Noida W Rd, Techzone 4, Noida Phase-2, Patwari, Greater Noida, Uttar Pradesh 201318",Noida,Uttar Pradesh,201318,x,x,https://www.sarvottamnoida.com/?&utm_source=gbp&utm_medium=organic&utm_campaign=profile_click&utm_term=gbp_profile_click,Visit,,,,CBSE,,,,
